# Event number   W pT    | Delta eta j1,j2 |     Delta R j1,j2   m j1, j2        N of jets       j1 pT   j2 pT   Centrality      | Delta Phi l1, l2 |    m l1, l2        Empty   | Delta eta l1,l2 |     mET (scalar)    mET phi         dijet min distance      Zeppenfeld Var          Cos |tot phi|   Cos | deltaphi(j1+j2,l1+l2) |   Empty   Weight
8606572921308273700	466.54	1.78212	3.52473	1647.18	3	786.106	425.833	0.265483	0.175651	60.0875	0	0.30227	1711.32	0.725276	1.21495	0.518171	-0.258426	-0.987938	0	0.0867582
253498723856876346	1817.59	0.395433	0.402073	164.103	2	972.133	70.7991	-0.440785	0.0207971	51.2104	0	0.420449	1376.3	0.641141	3.02323	0.332539	0.0616969	-0.990189	0	1.28498e-09
14278933950692995474	244.489	3.61391	4.13593	479.028	4	119.291	50.5869	0.908357	3.36416	212.275	0	1.15698	568.02	1.03927	1.04621	0.344768	0.045899	-0.935071	0	0.000313034
18188057573078139280	10.2527	4.93087	5.64546	685.445	2	71.4118	46.8661	0.932971	2.32508	125.162	0	0.800992	300.89	5.0835	2.08411	0.759488	0.806719	-0.984953	0	0.0275221
7790830651462720971	122.159	2.22729	2.70118	292.751	3	127.417	72.2087	0.844419	1.58918	84.8685	0	0.470934	437.983	2.69333	1.93662	0.0949787	-0.471888	-0.977471	0	0.000167744
12525394946511488120	86.4296	0.515595	0.74867	29.9321	2	43.8144	32.3145	-1.19234	1.11309	93.6042	0	1.42132	286.378	1.21693	1.79943	1.31219	0.953899	-0.974078	0	0.0956687
1150765130485693600	309.736	0.258194	0.613039	88.6737	2	226.677	69.0573	-0.100133	0.98308	111.47	0	0.355377	621.029	0.508282	2.18635	0.0771655	0.999995	-0.994832	0	0.124557
16389274782361636445	115.696	0.167317	0.976612	31.4504	2	33.7642	31.3002	-2.7215	1.26511	73.1063	0	2.01329	133.74	2.96849	1.79259	2.24499	-0.286589	0.0715406	0	0.00237986
17646660537493921625	132.859	1.75401	3.39648	202.101	2	107.971	47.8131	0.309802	3.99398	63.9315	0	0.234841	272.537	2.66226	0.868809	0.355742	0.118818	0.626167	0	0.000941415
2817183239625575414	50.9478	1.87968	3.48349	163.755	2	63.3436	48.193	-1.15848	3.42152	72.4568	0	0.346066	201.38	2.2215	1.11028	3.35151	-0.987938	-0.686172	0	0.00159685
6796878960993528247	188.705	7.27812	7.53261	3004.33	2	104.951	59.3501	1.71785	1.00952	38.6494	0	0.00793394	328.966	2.68452	2.86196	2.03097	0.846001	-0.666353	0	3.14978e-06
9177002751278595336	93.2387	2.29223	3.69022	524.199	2	168.381	136.722	-0.0142539	3.7777	114.223	0	1.02534	424.991	3.09463	0.640649	1.70365	-0.419438	-0.0527044	0	0.0120491
7238340585035281584	62.6111	0.511188	2.88009	112.181	2	60.0153	50.1213	-0.617943	4.74013	65.7674	0	0.28484	256.098	2.81317	0.645766	0.489807	-0.992314	0.384271	0	0.000456245
15147941510998915635	84.8215	3.42199	3.90941	350.067	2	84.5781	46.3	0.649794	3.02354	169.782	0	0.773476	374.23	5.21784	1.85786	0.469466	-0.51212	-0.970224	0	4.8889
5458902710413272982	72.0407	0.61649	2.96858	163.457	2	86.1634	70.8353	-0.89653	3.94622	96.8941	0	0.957216	285.071	2.83978	1.43938	1.73508	-0.9957	-0.5341	0	0.00137471
5897195090675942177	111.768	2.65615	3.98622	658.33	2	188.314	141.147	0.663054	2.5703	102.408	0	0.0705162	557.592	3.67296	1.02868	1.55289	0.0860361	-0.884079	0	22.0027
2915825154897961977	98.2011	2.63826	3.61106	143.468	2	43.0183	30.6312	-2.7142	3.20549	117.995	0	2.17313	173.848	2.14242	2.7354	5.54715	-0.736891	0.111412	0	2.61798e-06
8534209076461797156	195.261	0.589303	2.14645	293.382	5	228.425	113.228	-1.26971	4.54053	197.145	0	0.121059	750.763	0.0244158	1.85127	1.89881	0.966723	-0.963705	0	0.00322764
832448920490723214	94.2928	2.98619	3.60102	332.06	2	84.2763	62.9481	-0.9115	0.815094	99.6473	0	1.94498	265.397	5.24955	1.19004	1.38117	-0.577876	-0.850555	0	0.630796
8887504037230171662	311.966	2.51139	3.79733	489.456	2	255.528	65.2193	0.767664	0.629805	22.4323	0	0.232625	432.81	1.83307	1.57972	0.425125	-0.997861	-0.923348	0	0.0162102
8194426846508281859	162.127	1.08123	2.87217	235.778	2	201.103	54.0921	-0.907723	0.258286	52.1162	0	0.692991	434.424	0.902055	1.37063	1.23454	-0.970789	-0.939308	0	0.000225778
1538837711621973509	144.05	3.09569	3.14865	209.663	2	57.9391	36.8924	0.66691	3.22026	82.8106	0	0.125183	212.153	4.32372	0.681584	2.28709	-0.246499	-0.958749	0	0.000237526
13140497881148683598	213.438	0.445301	1.96696	178.787	5	117.163	92.2623	-3.02314	1.87919	127.712	0	0.879814	642.272	0.831131	3.00922	3.41856	-0.356018	0.00900923	0	7.02819e-08
12792370575986132048	234.512	0.589665	0.720459	81.2927	2	163.876	64.9641	-2.32584	1.38745	149.337	0	0.501159	518.513	5.7401	2.89286	2.08503	-0.715887	-0.966211	0	0.409434
7558298721681620637	129.218	2.94926	4.24982	283.53	2	87.1807	43.5789	0.369591	3.74743	75.0099	0	0.341715	292.368	3.94273	0.590305	2.01344	0.804803	-0.176356	0	3.31902e-06
17773339397022153730	137.441	0.803847	2.37327	199.558	2	101.785	98.7535	-0.366767	3.57842	77.3084	0	0.167509	344.074	3.29471	1.18637	1.18701	0.172269	-0.689903	0	0.0504954
7056385920468310378	286.21	0.628263	0.635688	54.2907	3	164.574	37.8562	-0.0891689	1.00675	85.4315	0	0.271625	501.936	0.729558	2.15538	0.336988	-0.0233706	-0.940733	0	0.282697
32187473756083429	11.8603	0.185134	2.73794	68.6416	2	36.6713	32.6251	-1.48288	4.52629	69.9247	0	0.237865	186.5	2.85961	1.45758	1.16156	-0.774387	-0.966882	0	0.995012
9404267980317633739	508.996	0.960827	1.1434	287.354	4	317.814	188.226	-0.82989	5.30198	329.691	0	0.836495	1180.55	6.08758	2.26614	0.771953	0.994913	-0.999997	0	0.0257787
8145620153801639910	107.442	0.0798339	2.88218	204.969	2	138.265	76.9029	-2.90552	1.82448	177.057	0	3.39204	332.366	0.705183	1.45463	0.257127	-0.949223	-0.417992	0	0.0572811
13198634048267515321	1044.07	1.38971	1.4924	388.38	4	250.494	232.585	-0.85069	0.369488	28.3228	0	0.0130637	857.118	4.85489	2.88653	1.54441	-0.945498	-0.997298	0	0.0110216
9849402208136155278	1131.3	1.11347	3.2205	1513.5	2	1079.24	396.02	-0.512425	0.66672	46.8319	0	0.20761	1703.32	1.28989	0.516205	1.04412	-0.86178	-0.999684	0	0.00155452
18211666249112490369	399.13	1.33934	2.47317	338.96	2	246.642	89.5313	-0.706277	4.46894	84.3153	0	1.02076	466.134	0.703907	0.496956	1.46417	0.580675	-0.917557	0	0.211651
