# Event number 	 W pT  	 | Delta eta j1,j2 | 	 Delta R j1,j2 	 m j1, j2 	 N of jets	 j1 pT 	 j2 pT 	 Centrality 	 | Delta Phi l1, l2 | 	 m l1, l2 	 Empty 	 | Delta eta l1,l2 | 	 mET (scalar) 	 mET phi 	 dijet min distance 	 Zeppenfeld Var 	 Cos |tot phi| 	 Cos | deltaphi(j1+j2,l1+l2) | 	 Empty 	 Weight
941165433479200633	112.35	0.718089	3.14313	160.66	2	112.762	50.5086	0.219477	3.42261	55.2583	0	0.15698	291.932	3.19678	1.18652	1.38322	-0.900466	0.947064	0	0.318081
6609593376432264164	904.737	0.536223	0.683044	230.283	2	442.104	236.378	-0.30085	0.438528	104.793	0	0.144958	1241.66	2.65828	2.62608	0.512209	0.631308	-0.998984	0	0.0211268
8489307600122192614	42.7985	1.2657	2.75978	114.221	3	51.2849	47.2864	0.400995	3.47366	91.3086	0	0.360776	263.131	3.71966	0.777426	1.16111	-0.997001	0.0588191	0	0.143643
14763413784299886120	231.577	1.77207	2.88918	196.504	4	78.121	67.1585	-0.86551	3.2274	58.9581	0	0.122588	415.934	2.30792	1.12209	4.20781	0.825055	-0.878049	0	0.0224831
8056833496963437392	184.278	1.69701	2.89949	525.311	3	235.569	166.181	0.512754	2.59862	161.253	0	0.0223415	713.296	3.5396	1.16529	0.248428	0.928622	-0.978812	0	0.188079
7455947948471380712	84.4856	4.78275	5.5467	516.813	2	55.1432	39.8775	-0.472832	4.58974	57.9779	0	0.704836	174.968	2.51029	0.648468	2.81404	-0.590298	0.650007	0	0.0248138
9974227600471875999	221.524	3.59465	4.04056	559.223	2	96.102	87.863	-0.701108	2.95984	79.4824	0	0.372521	296.661	1.56153	0.651516	4.22784	-0.729939	-0.784137	0	0.0312061
13459049164944081652	105.242	4.78774	5.64525	735.074	2	142.951	30.9709	2.08985	0.865836	65.48	0	0.282239	401.033	0.637495	2.08961	0.148805	-0.603627	-0.987429	0	0.184135
10093007437006374215	62.498	0.217396	2.19074	126.832	2	124.275	39.5806	-1.33325	0.459002	32.8163	0	0.19615	343.591	5.13269	1.71281	1.33709	0.417414	-0.999015	0	0.0102044
17638425576268155150	385.078	1.55847	1.61899	238.773	3	163.11	110.229	0.265727	0.247235	90.8432	0	0.937632	642.537	4.14463	2.61349	0.314308	-0.75187	-0.997804	0	0.704583
17805019388072375290	158.443	0.919905	3.2211	426.042	3	243.844	150.302	-0.994703	3.14423	166.561	0	1.76683	631.657	0.859558	1.11179	0.636616	0.7681	-0.594666	0	2.00179
12847288193976065662	242.011	5.09501	5.53579	1237.17	3	199.695	46.6063	0.807497	1.64003	158.674	0	1.26599	520.342	1.79879	2.21679	0.701827	-0.699326	-0.972451	0	0.444627
11178280963167607898	172.158	1.13216	1.94935	147.3	2	105.468	58.1126	-0.122674	0.555877	43.1663	0	0.398407	406.951	4.46214	2.09195	0.457274	0.328552	-0.958304	0	0.174751
9362811136601484071	144.778	1.01046	2.88653	195.465	3	112.451	67.5532	-1.81757	3.40094	121.662	0	0.732063	380.018	3.54112	2.12054	2.1488	0.998632	-0.955492	0	0.0232404
1077146306473218477	310.869	3.06741	3.06607	439.981	2	142.551	69.4672	0.647278	0.167809	111.723	0	1.47032	443.763	0.298001	2.88423	0.615751	0.981118	-0.968185	0	0.898352
6876351904801537946	34.709	0.0303129	3.08112	1569.25	3	823.978	744.423	-0.527569	4.85903	61.1409	0	0.446956	1856.88	3.8124	0.632655	0.0837031	-0.670688	-0.173934	0	0.0167013
7330311471175279290	206.629	1.66661	1.70838	207.338	2	175.608	67.3539	-1.02176	3.13634	192.037	0	0.0850361	578.125	5.31062	0.939939	2.13288	-0.0128508	-0.984179	0	0.436024
5977192255080561675	575.032	1.52891	2.54316	387.212	2	404.94	64.1845	0.511468	1.13804	158.5	0	0.243711	804.745	1.83894	1.06214	0.29008	-0.889784	-0.99801	0	0.0894619
4693144895175641669	64.6316	0.239644	2.44712	158.113	3	102.36	67.3799	-1.18886	4.40331	62.2303	0	0.214007	342.1	2.24519	1.17741	0.810567	-0.0618633	0.776121	0	0.0847679
4725358001280150975	68.7512	1.07258	3.11693	136.538	2	79.6484	44.3102	-1.88894	4.72949	54.8808	0	0.553537	258.912	3.0162	2.30241	2.406	-0.91874	-0.355314	0	0.041869
10312698939820817636	355.41	2.87484	4.06282	1910.1	3	620.999	297.901	-0.773722	2.21515	218.487	0	1.75985	1379.05	5.29024	1.26614	0.655525	0.150213	-0.977594	0	0.252525
10863489485632455333	48.0648	2.24889	3.53302	366.672	2	126.321	92.1046	-1.43375	1.21798	123.467	0	2.57013	345.946	5.4726	1.2479	1.96096	0.74816	-0.371576	0	0.112132
14642083292643108884	86.4012	2.23838	3.76673	250.273	2	86.4493	62.8596	0.846318	1.51358	50.1356	0	0.0367294	241.409	5.40741	1.324	0.00571322	-0.0861876	0.463294	0	4.58783
11096294524385898880	198.209	1.7018	2.55233	269.527	3	150.365	76.3778	0.342007	3.86168	72.0068	0	0.990836	387.188	5.40034	1.33445	0.514584	-0.874293	-0.476007	0	1.53854
3332911390734061098	124.587	1.65672	3.28783	164.624	2	104.017	35.3893	-1.46738	3.25711	105.664	0	2.08126	257.506	4.88819	1.03721	4.23324	0.518213	0.122074	0	0.00444736
9003322480993987246	99.09	1.28933	2.64983	294.814	5	157.15	104.496	-0.373039	2.23174	93.2505	0	0.84917	583.04	4.23572	0.72044	0.353625	-0.997769	-0.992719	0	1.10297
17837222165244202380	452.865	2.85161	3.70349	991.245	3	353.757	147.544	0.892791	1.84762	99.1208	0	0.208931	740.151	3.9406	1.56533	0.299622	0.17553	-0.998221	0	2.79986
1519900112458294455	435.387	2.36221	3.86588	862.908	4	532.639	110.033	0.698034	1.86573	152.004	0	0.755569	1066.46	0.319968	0.909519	0.243271	0.65554	-0.996751	0	0.444358
4941468164169638539	327.012	1.67662	1.94551	287.999	4	189.845	97.7502	-1.38177	0.146522	97.1737	0	1.50284	594.458	2.43881	2.15683	1.5913	-0.381424	-0.824595	0	0.329091
8266558564760060870	295.83	0.113007	1.79183	271.285	4	211.835	139.957	-0.533351	4.16956	180.975	0	0.428665	775.191	0.556382	0.799138	0.613091	0.727716	-0.959872	0	0.0696823
8430892670587007477	158.489	3.1705	4.29853	1222.71	3	377.741	153.126	-0.429678	3.16386	114.708	0	1.95559	805.1	3.53965	1.59378	1.972	0.471741	-0.0342371	0	6.02022e-08
4531356873791890272	142.615	1.62326	2.10818	214.027	4	150.001	63.3052	0.258385	0.609829	44.0815	0	0.808442	489.203	4.94976	1.53013	0.0345841	-0.272122	-0.625337	0	1.4816
10751159963733236460	318.584	1.39436	3.10394	993.236	2	512.452	311.951	-1.22818	0.538813	84.4161	0	1.1606	1045.32	5.33769	1.0706	0.909225	-0.922011	-0.95313	0	0.218367
14255855133156570270	131.286	0.194275	2.82107	370.769	2	229.129	151.385	-1.61419	0.900487	36.2056	0	0.129586	510.402	4.5903	1.49491	1.63016	0.446294	-0.616573	0	0.92234
6237195183855847376	107.903	1.32845	3.22639	749.182	2	348.083	267.203	0.0931487	0.870026	83.2475	0	1.03467	825.815	3.34639	0.649045	0.340545	-0.256136	-0.995255	0	13.6884
17507291175433522538	186.676	2.52143	3.12843	241.582	2	121.794	36.5498	-1.07962	0.519029	52.3151	0	0.634323	351.034	5.02061	2.38684	2.05311	-0.852168	-0.912952	0	0.166465
6428243860537035043	84.1396	1.24292	1.79595	87.9723	2	52.4666	45.5705	0.26117	0.922959	52.0418	0	0.45421	250.48	0.46289	2.02621	0.028432	-0.98047	-0.984465	0	0.408592
10721019358548833613	202.159	0.513883	2.07301	180.701	3	185.675	55.5091	-0.598483	2.35674	120.335	0	0.964329	578.41	3.74421	0.846696	0.240297	0.619732	-0.864948	0	3.55067
15208784248967364714	1015.61	2.13302	3.59863	7178.53	4	2682.47	1827.79	-0.640866	1.49853	228.554	0	0.60345	5613.06	2.44015	0.588267	1.15377	0.156544	-0.990431	0	0.000187404
11519168886250010815	233.703	2.92387	3.35673	437.254	3	207.33	48.7719	0.861094	0.620422	138.304	0	0.85645	710.51	2.26237	2.64376	0.272438	0.799369	-0.867622	0	0.199076
1106878585434804025	933.839	1.73273	3.42247	1465.99	2	864.358	317.159	-0.665047	0.64219	65.9799	0	0.610605	1469.18	0.515074	1.89595	1.13261	0.638784	-0.981777	0	0.0586122
7636727048283078173	157.91	1.65929	1.67168	108.031	2	72.4766	46.1792	-2.65813	1.50511	174.327	0	1.59511	319.967	2.53222	2.63553	3.41034	0.999983	-0.934677	0	0.405193
12232045298117646453	308.114	2.0156	2.74577	323.601	3	154.984	82.0607	0.396042	1.40952	39.1364	0	0.261076	457.39	3.67313	1.64803	0.717189	0.727577	-0.924653	0	0.470336
2054011679227070814	36.0976	2.45035	3.86191	466.877	2	131.343	121.417	-0.94792	3.20614	349.366	0	4.19582	376.94	0.420414	0.879251	2.65822	0.238489	0.0441334	0	13.9985
14296860230540960268	247.401	1.888	2.23119	378.342	3	183.878	126.765	0.297368	2.77723	120.855	0	0.479021	602.722	5.30624	1.43014	0.505031	0.404331	-0.889555	0	0.104394
1010128304442700429	374.809	2.18398	2.86299	569.83	2	284.888	119.377	-0.369142	0.419129	186.094	0	1.49172	704.169	6.2214	1.74541	0.704704	0.976295	-0.996805	0	0.0745152
13443876020063744274	449.79	1.67489	1.86943	597.18	4	316.526	269.43	-0.64984	2.34367	340.278	0	1.3675	1299.51	5.99967	0.757444	0.23439	0.999807	-0.993386	0	0.00160127
5618916608840524930	251.067	0.107931	3.02325	1525.73	4	904.549	641.003	-0.948979	2.2408	122.678	0	0.0626562	1869.73	4.53239	1.11511	0.651844	-0.857407	-0.987941	0	-0.0716857
17354693186283250184	417.688	1.42198	2.48356	454.542	5	206.107	189.487	-1.01	1.74062	66.4369	0	0.487187	874.208	5.04345	1.60792	1.89982	-0.68294	-0.157217	0	0.0274293
11138968598417339889	253.359	1.1377	1.14176	158.258	2	152.904	111.414	-0.908949	0.269229	152.201	0	1.39703	552.828	0.314034	3.00731	1.0754	0.935878	-0.998979	0	0.571104
6543571160171850663	52.0398	2.41589	3.28838	164.606	2	70.2678	30.7215	0.692427	1.46588	50.6709	0	0.320809	246.109	0.757199	1.83974	0.485487	-0.437664	-0.411832	0	0.250265
4960124483108224621	317.718	0.796721	0.897455	121.308	3	198.081	83.2733	-2.91384	1.45342	158.166	0	1.08977	564.67	1.98307	2.94141	3.29839	-0.740762	-0.992549	0	0.0130105
987424487827615388	87.483	2.61765	3.05187	132.76	2	38.6442	32.831	-0.645027	3.49612	81.6762	0	0.351961	226.406	3.49549	0.875873	1.16494	-0.868634	-0.746092	0	9.98605e-08
12848991589608750946	583.917	1.43945	1.54839	380.589	2	271.992	190.818	0.353183	0.950723	253.637	0	0.62973	1051.66	3.279	2.22151	0.0648286	0.966026	-0.999693	0	0.135572
16378661365586213776	143.154	0.838524	0.854207	49.9974	2	93.8474	31.2964	-0.070205	2.01977	92.3836	0	0.308751	274.982	0.946341	1.38453	0.106627	-0.876385	-0.993377	0	0.0714557
11530825402862995757	33.2739	0.319643	2.49453	166.756	2	112.005	67.2539	-1.65546	0.964561	66.8544	0	1.26045	294.718	4.34283	1.75229	0.691389	0.781051	-0.985749	0	0.0458411
7762969282382980165	97.5704	5.5787	5.64339	637.131	2	40.9826	37.5812	1.22634	0.449749	41.873	0	0.80785	199.366	5.00352	3.16658	1.31944	-0.0264281	-0.874932	0	0.0348767
5346432448657500065	96.375	0.454454	0.621423	28.8355	2	54.0064	35.7471	-3.20599	2.02727	110.935	0	0.379438	273.032	1.25784	3.67948	3.85258	-0.860685	-0.945019	0	0.00404856
7494991881921502131	197.675	1.16195	2.04961	132.97	2	122.291	38.5031	-0.519647	4.55929	187.083	0	1.04453	478.296	5.29352	1.55582	0.71511	0.301036	-0.917952	0	0.232405
14576332433925294804	521.202	2.01651	3.1234	565.854	2	390.199	90.0355	-0.77564	0.529667	47.9187	0	0.140828	748.257	2.68161	2.72595	1.74678	0.647032	-0.997574	0	0.0285894
18193856393393060367	262.726	0.56133	0.684228	73.1094	3	159.633	61.7343	-2.78286	0.402594	69.367	0	1.04437	440.427	6.19331	3.13462	2.72123	0.960201	-0.993044	0	0.0976501
8958302920576180100	346.538	0.735404	1.12496	134.699	2	153.765	92.7915	0.161287	1.83532	116.121	0	0.26686	511.394	3.41599	1.55051	0.165194	0.948087	-0.976576	0	0.0232034
9328135821354380721	10.8886	3.14056	4.19944	226.161	2	49.4762	41.272	-0.590748	2.36973	127.218	0	0.904933	251.452	4.38245	0.322282	2.77157	0.86325	-0.625888	0	0.00262493
5758832991597681093	27.7518	0.47961	2.19955	118.424	2	98.2236	42.3516	-0.201645	0.274591	22.7413	0	0.448991	312.727	5.03856	1.63287	0.184182	0.727596	-0.937506	0	0.411011
195021837354675351	84.0768	2.34082	3.0196	256.587	3	107.324	54.1852	0.477253	0.733693	90.1741	0	1.30584	429.952	5.21607	1.68174	0.367765	0.849767	-0.923378	0	6.09629e-07
14163468083940886344	197.603	1.58569	2.6267	163.917	4	107.041	41.2289	-0.183617	1.49487	94.1616	0	0.216527	409.909	3.12864	0.777518	0.620504	0.953506	-0.980225	0	0.000289553
174232919450712865	94.085	2.5711	3.74117	1454.72	4	463.415	304.652	-0.130998	1.86689	153.542	0	1.67537	1139.9	3.52794	0.777438	0.0695896	0.454218	-0.0372708	0	2.67442
14368152271378744510	186.952	3.68794	4.7158	730.318	4	203.31	62.4263	0.0376036	4.43791	159.081	0	1.83803	534.031	0.426396	0.457899	0.00922179	-0.00435479	-0.75414	0	0.00192817
13777377006939951438	106.908	2.70821	3.56932	265.544	2	75.6951	56.4735	-0.901382	3.41406	117.151	0	1.84471	309.78	3.26616	1.33246	3.46023	-0.410268	0.943333	0	0.0629458
1971365740682542766	54.211	2.46499	3.36907	171.966	2	64.6127	34.7038	0.0110675	2.05174	63.9161	0	0.0273231	252.27	5.58961	1.55493	1.78291	0.43059	-0.523988	0	0.0294745
8087700644494250774	516.437	0.532096	0.585213	78.37	2	458.294	31.9246	-1.75489	1.25364	562.72	0	1.52908	1119.32	1.72733	2.40107	1.46296	-0.981102	-0.998909	0	0.00759112
2549552855795935332	425.285	1.85435	2.19949	283.933	2	244.593	54.1123	-0.639121	1.28662	124.236	0	0.0367442	678.187	2.59896	2.15764	1.67094	0.423684	-0.986071	0	0.046703
9618912363552929970	97.045	3.85519	4.88753	596.119	2	116.161	62.1096	0.489354	2.9498	93.6577	0	0.401552	307.239	0.918157	1.31297	2.71697	-0.813758	0.0742458	0	0.00138868
7613274821511572874	139.105	0.709182	3.04748	362.42	2	206.808	141.363	-0.832857	1.15069	33.4143	0	0.3211	415.91	1.14867	0.900439	1.21682	-0.284701	-0.154509	0	0.849935
11194397702820896620	98.5056	1.2593	3.26124	154.788	2	111.398	37.1524	-1.54924	1.60392	65.804	0	0.821901	251.671	0.0587119	2.07778	1.86598	0.322243	-0.94443	0	1.43562
4055348574725673297	232.254	0.0168065	2.56621	188.121	2	278.457	34.4487	-1.69023	0.0446352	196.92	0	1.61675	615.039	5.6372	0.676696	1.43909	0.733079	-0.999921	0	0.0187938
12224951338446478307	184.027	3.28065	3.91406	447.263	2	145.77	49.5056	-0.0490565	0.291447	79.1732	0	1.75577	344.526	4.52377	1.99816	1.09084	0.0997395	-0.869425	0	0.110338
3244925558702730816	41.1669	2.58495	4.02262	1231.62	4	320.571	308.049	0.0592241	5.15261	46.1101	0	0.0689172	833.066	2.2525	1.60447	1.33457	-0.383156	0.321539	0	0.541006
9679509012300148468	157.068	0.0391552	2.14579	170.515	4	110.683	84.7141	-1.07203	3.01128	100.293	0	1.50402	472.763	4.13831	0.563985	1.43998	-0.958153	0.183016	0	0.351416
16476106837794028385	74.4689	0.0180714	2.71047	73.5937	2	40.7572	34.6731	-3.59509	1.62344	103.873	0	2.68301	190.195	5.5556	1.20894	3.32187	-0.0707395	0.460075	0	0.129144
13280057724643079695	120.334	1.1483	2.92803	297.939	2	155.03	108.143	-1.92887	5.71814	37.93	0	0.810779	399.573	1.63845	2.22096	2.22918	0.194894	-0.667974	0	0.193949
17005317425977300220	474.814	0.461379	0.760617	95.5906	2	281.279	52.0999	-1.9679	0.702719	59.0343	0	0.0348024	554.496	2.40939	3.10857	2.21243	-0.271586	-0.980087	0	0.00144614
11579257859975410851	19.0348	2.35239	3.83071	250.616	2	81.095	61.5025	-0.0161931	1.72517	125.483	0	2.33395	243.789	5.71717	0.9389	0.496837	-0.15499	-0.908999	0	0.053596
14741700520578333156	313.404	2.63793	2.62562	372.454	3	116.91	97.8116	0.255911	1.8404	91.26	0	0.95022	521.287	2.96725	2.1674	0.861119	0.981565	-0.959256	0	0.0766159
17559436449287008668	165.203	1.41535	3.04289	215.878	2	140.011	53.7594	0.410531	2.45933	93.4178	0	0.156986	343.621	4.47746	0.849965	0.593953	-0.512816	-0.955691	0	0.0447323
15346986056481576453	88.1331	0.279285	0.433253	24.223	3	72.9522	41.4088	-1.67935	0.573952	112.72	0	2.67704	303.016	3.56197	1.65158	1.11419	0.457692	-0.370043	0	0.017561
13186159225684435019	252.631	0.00261358	0.984469	128.712	3	136.986	134.116	-2.60005	0.696133	71.4722	0	1.52555	559.734	3.51428	2.53969	2.25773	0.964002	-0.991559	0	0.0359242
8618727598640379692	139.722	2.43132	2.4792	159.357	3	62.711	41.6296	-0.713018	3.1614	161.167	0	1.9741	324.475	0.738296	0.715674	0.486689	0.41059	-0.96514	0	0.268844
4683583381076012211	375.765	2.12221	2.33801	368.379	3	135.765	135.586	-1.14046	0.26318	61.8879	0	0.925551	510.684	4.02339	2.89471	1.53688	-0.659689	-0.975421	0	0.000305278
18265629336319429076	151.293	1.95415	3.14617	295.16	3	238.801	41.6055	-1.36032	0.575837	87.3852	0	1.32754	532.018	1.26293	2.17481	1.97498	-0.663024	-0.958161	0	0.100356
7076864155062445712	569.911	1.49107	3.13929	455.717	4	370.223	85.874	-0.0943065	0.0810491	55.1763	0	0.648386	817.516	0.0489462	0.540565	0.589724	0.919866	-0.996965	0	0.000197984
4458131428762151141	159.285	0.885097	3.2209	1101.45	2	553.242	451.005	-1.59541	3.88665	195.985	0	2.61967	1120.02	0.663031	1.44793	2.36613	0.03512	-0.993946	0	0.166113
13932038390470701941	306.915	1.5967	3.48661	1053.13	3	549.376	282.485	0.102774	0.841041	153.8	0	1.06956	1144.33	1.36197	0.827675	0.0708096	-0.413656	-0.940761	0	0.74088
12026539587267805247	101.986	1.52892	2.59747	104.787	2	54.0955	34.6743	0.227882	3.60938	83.0439	0	0.204422	203.613	3.18097	0.953444	1.6806	-0.826993	0.646669	0	2.11528
8958838006864294857	85.8177	0.034633	2.80601	109.568	2	67.2149	45.7268	-1.92087	5.45165	38.2562	0	0.728498	259.121	2.55969	1.19137	1.48619	-0.973849	-0.26335	0	0.108435
11832097955395017777	513.054	2.06331	2.08167	404.854	3	326.824	80.6955	-1.91618	0.198206	85.7743	0	0.515367	866.041	4.20594	3.08501	2.853	-0.0961569	-0.98377	0	1.34341e-05
1525543374828012869	204.14	2.17077	2.17991	203.62	3	115.388	51.1763	0.202341	2.35769	94.4568	0	0.694048	316.236	4.68245	1.8575	0.351154	-0.999189	-0.976085	0	0.0297797
9744905011198252281	98.5952	2.26662	3.42353	401.127	2	156.546	89.8696	0.0145324	0.668554	133.86	0	2.19739	377.006	4.82595	1.36688	0.03763	0.620409	-0.901113	0	1.44134
17401850528509166287	278.288	1.5272	1.52849	161.624	2	169.561	54.2191	-1.76126	0.516496	154.737	0	1.10784	593.92	3.2185	3.16836	1.94999	0.170554	-0.994649	0	0.00969124
1302430110840480542	179.532	4.36894	4.64081	733.004	3	182.381	37.1642	0.45785	0.350826	131.556	0	1.67918	493.43	4.71652	2.66648	1.55845	0.29103	-0.99868	0	0.0153506
2437797957731438929	167.613	3.23856	4.23061	766.826	3	168.567	127.228	-1.13461	3.67411	127.039	0	1.81332	493.382	5.39479	1.19236	3.34561	0.411273	-0.68105	0	0.000789483
8681377539530284747	6.52497	1.57777	2.95694	147.177	4	82.3744	38.8472	-2.31674	4.75457	51.4779	0	0.162519	339.16	3.78974	2.31302	3.30481	-0.193475	0.895719	0	0.000567815
11620369327071746489	44.961	0.911738	2.77644	244.905	2	121.245	106.04	-0.614415	0.873038	57.5649	0	0.858019	357.361	2.239	1.32511	0.580244	-0.276057	-0.91481	0	0.000487128
10916574793349625349	112.971	1.59296	1.81792	99.7393	2	63.8096	40.4516	-0.620774	5.48125	35.0864	0	0.0547941	229.02	1.56615	2.19304	1.4248	-0.331763	-0.957112	0	0.000359049
1386034845482341015	159.128	0.326427	2.83682	539.968	4	358.532	202.782	-0.668469	2.73969	130.327	0	1.25209	878.38	1.44859	0.68285	0.188717	-0.998123	-0.99999	0	3.36006
6496130860878047630	241.094	0.405888	0.517428	53.4325	3	119.667	86.8396	-1.29028	1.09105	62.1079	0	0.923893	402.253	3.56471	2.5858	1.36518	0.997512	-0.959173	0	0.391084
9690993708739711383	58.1991	1.03938	3.25978	438.603	3	217.187	170.013	-1.57662	1.28562	63.1026	0	1.28486	535.315	0.250372	1.66576	1.66118	-0.944043	0.376051	0	0.0220774
1590417022585011557	113.875	0.592827	3.1106	165.378	2	113.296	55.3092	-0.0559108	3.8237	66.162	0	0.244377	304.171	6.04716	0.748151	1.31105	0.992314	-0.773099	0	0.558385
10248239480631741537	161.914	0.916422	2.03108	411.997	4	245.461	201.797	-0.86663	0.875607	71.6129	0	1.86534	850.557	0.670367	1.61551	0.567075	-0.977828	-0.966032	0	0.352522
7330948583348533762	88.5476	1.86375	2.99809	168.112	3	84.0387	41.8853	-0.252776	5.12952	95.1773	0	1.29178	338.188	1.6093	2.01497	0.544091	0.340669	-0.894667	0	0.0841211
18405935712758835600	325.41	1.36791	1.36868	143.995	3	176.834	53.4054	-2.09987	0.988838	137.679	0	1.55749	458.21	3.63587	2.39609	2.00146	0.406187	-0.944672	0	0.00252675
4727484215158480649	290.997	0.592124	0.773745	84.799	3	167.149	66.6274	0.130611	1.55879	118.542	0	0.134341	498.763	0.893321	2.03706	0.049105	-0.226589	-0.992976	0	1.27468
15604312912700331409	403.928	1.15421	2.91658	350.395	2	246.879	94.0971	0.205777	1.97278	56.871	0	0.0370696	538.183	3.56126	0.913123	0.120621	0.816087	-0.975752	0	1.26269
3601567134345898107	231.266	0.188889	1.35616	109.067	3	118.071	61.9799	-1.38045	1.36936	144.583	0	2.75157	364.761	2.58725	1.5451	0.327856	0.248672	-0.939332	0	0.558385
13073804574088807426	78.6138	2.5239	3.99123	196.656	2	53.0246	49.6724	-2.40877	1.33109	38.3794	0	0.355958	234.393	0.220155	3.14784	3.70612	-0.978259	0.654419	0	0.000197424
5325750454221365	153.796	1.76482	3.34626	290.757	2	186.841	57.0783	-1.16212	1.50135	243.326	0	2.40644	464.336	0.867017	1.56974	0.519824	-0.943602	-0.995428	0	1.8453
14826982641328271192	135.374	0.100452	2.69676	262.06	3	187.036	95.7943	-3.155	3.71994	70.1975	0	0.350318	531.013	5.88747	2.81104	4.14981	0.613992	0.0648501	0	0.000233925
18413096423441933457	32.6042	0.708793	2.93055	1323.94	4	725.38	541.263	-1.14523	5.51872	61.9135	0	1.0513	1750.99	2.60249	1.18456	1.2789	-0.758906	0.510662	0	0.368351
4400218944127054771	338.164	1.05952	1.07522	100.617	3	109.473	70.9139	-0.405754	0.198363	35.9227	0	0.533714	485.79	3.63516	2.99306	0.525427	-0.00373252	-0.995756	0	0.000177996
17062750795344812295	44.4323	1.68849	3.50928	199.881	2	73.141	70.0804	-2.53614	1.83849	143.308	0	2.91076	226.036	1.58438	0.883599	1.58022	0.994044	-0.62339	0	0.0476865
1173345313244465470	83.9366	1.1919	3.32687	181.613	3	112.429	52.175	-2.03517	1.00087	137.171	0	2.19424	353.065	3.72206	1.51192	1.014	-0.999058	-0.764764	0	0.42084
18239878409447721177	433.086	0.241683	2.20572	528.88	3	393.055	218.575	-1.4921	5.33511	94.9994	0	1.02572	1002.49	6.04947	1.29625	0.643321	0.979822	-0.946307	0	0.259673
10845957741508180363	101.005	2.32977	2.57652	116.534	2	39.7876	35.3834	-1.821	0.995257	50.7155	0	0.867815	187.377	3.54414	2.87067	2.4637	0.296605	-0.643891	0	0.0838816
14014791290926417970	330.029	2.11735	2.12829	266.281	4	114.707	92.0183	0.422304	2.13029	130.445	0	0.6903	538.042	4.48661	1.25382	0.370451	-0.782629	-0.992803	0	0.269412
15729639468806498402	265.858	0.786766	0.864282	67.7914	2	93.7336	53.2494	-1.16359	5.41468	103.052	0	0.55622	560.885	0.275442	2.70496	1.27654	0.975898	-0.996657	0	0.120138
7279890134344528400	864.499	0.721092	0.792279	270.639	3	479.69	224.606	-0.472351	0.629043	302.238	0	0.790782	1457.37	2.97047	2.61621	0.515335	0.971933	-0.993917	0	0.00911079
15687287385769085288	130.668	4.48512	4.79544	599.878	3	103.291	39.1326	0.371353	3.92511	143.065	0	0.826953	343.306	0.350712	0.727073	2.31569	0.961984	-0.651754	0	0.021994
6388209940522068190	60.417	0.886145	1.89323	109.292	2	67.5658	57.812	-0.934921	0.459843	144.798	0	2.23306	260.864	3.18341	2.44483	0.903465	-0.912647	-0.999035	0	0.971049
12749938039888278146	107.698	0.272686	2.84932	110.166	2	99.7262	30.4544	-1.03601	2.13554	90.7403	0	0.0221439	256.419	0.266104	1.0152	1.85054	0.134687	-0.94772	0	1.42865
6499777108459567388	85.1963	0.369364	1.03286	32.8303	2	33.5428	31.3446	-3.54488	2.61242	109.819	0	1.53857	186.225	1.21739	2.05701	4.50271	0.389553	0.695925	0	0.0016711
758824650801890124	112.467	0.244213	0.684418	45.8271	3	117.772	36.4868	-3.59968	5.39411	115.518	0	1.27315	451.895	3.8686	3.5539	3.46709	-0.803008	-0.942435	0	0.0198393
12170770201009831907	164.651	0.359342	2.71041	264.444	5	209.743	84.3028	-0.310765	4.68511	70.5717	0	0.334257	641.644	1.24238	0.783543	0.327871	0.0790129	-0.945466	0	0.00284059
12527579025388526476	59.8301	1.91757	3.57361	835.74	3	316.019	247.144	-1.19966	1.84884	90.0517	0	1.16681	754.231	6.22248	1.84736	2.02999	-0.555662	0.438899	0	0.0271487
2883709953673060010	100.822	1.10246	3.10652	193.589	2	118.769	58.9797	-2.92401	3.67059	145.236	0	0.67377	367.375	5.74712	2.74177	4.50182	0.65968	-0.9939	0	0.000629357
12579300196566889230	245.28	0.829788	1.19078	63.5064	2	62.0093	45.6412	-0.377916	3.75827	96.249	0	0.763673	318.432	6.1138	1.3851	0.0138591	0.866268	-0.982517	0	0.258243
2020945280847023434	364.812	0.318174	3.01354	1293.36	2	784.44	521.897	-0.150503	1.29648	99.8163	0	0.444323	1567.37	2.25592	0.683975	0.137703	0.452537	-0.91764	0	0.0138735
639621719125493795	53.4041	1.44688	2.93572	182.979	2	75.4237	72.0512	-0.47309	1.67856	114.671	0	0.83069	344.218	0.630967	0.587731	0.657335	0.209277	-0.93096	0	4.32392
5705405107839578795	195.702	3.12537	4.29684	434.111	2	182.222	41.6958	-0.0370919	1.54754	85.7454	0	0.290065	389.475	2.39697	0.429823	1.50898	-0.550657	-0.966666	0	0.00519153
13485672084386141256	137.347	0.921859	2.27775	166.808	3	144.466	48.9379	-2.45933	0.347732	21.6263	0	0.145267	398.227	3.89807	3.20876	2.87791	0.925792	-0.93712	0	0.000864924
1151411289057063686	68.0735	1.73848	3.11742	394.721	3	197.266	103.416	-2.82679	0.720287	72.5332	0	1.42476	501.682	3.7938	3.06381	2.99827	0.519031	-0.96542	0	0.000770589
12364767646528380637	105.842	2.36121	3.54957	165.122	2	60.9965	35.8317	-0.213034	4.54202	60.7715	0	1.31641	212.077	3.28452	1.15411	1.35132	-0.847223	0.771128	0	1.86343
